"bedrooms" "bathrooms" "floors" "waterfront" "view" "condition" "grade" "zipcode" "lat" "long" "sqm_living" "sqm_lot" "sqm_above" "sqm_basement" "sqm_living15" "sqm_lot15" "yr_old" "renovate_index" "has_ren" "has_bas" "geo_dist" "price"
"2497" 6 3 2 0 0 3 7 98002 47.3262 -122.214 223 871 223 0 191 680 24 24 0 0 34.6376376229654 280000
"2498" 6 3 2 0 0 3 7 98002 47.3262 -122.214 223 871 223 0 191 680 24 24 0 0 34.6376376229654 3e+05
"2499" 3 1 1 0 0 4 6 98023 47.3059 -122.368 109 819 109 0 111 846 49 49 0 0 35.6825460191338 207500
"2500" 3 1.5 1 0 0 3 7 98146 47.4887 -122.343 111 811 111 0 129 812 59 59 0 0 15.2901217454034 195000
"2501" 3 2 1 0 0 5 7 98117 47.686 -122.391 193 360 108 85 124 360 61 61 0 1 7.73752264501076 7e+05
"2502" 4 1.75 1 0 2 4 7 98106 47.5344 -122.345 200 795 136 64 137 688 33 33 0 1 10.2169109382374 560000
"2503" 3 1.75 1 0 0 5 7 98126 47.5256 -122.38 147 682 147 0 147 577 104 104 0 0 11.6131359130058 260000
"2504" 3 1.75 1 0 0 5 7 98126 47.5256 -122.38 147 682 147 0 147 577 104 104 0 0 11.6131359130058 575000
"2505" 3 2.5 2 0 0 3 8 98072 47.7515 -122.174 220 301 181 39 234 319 9 9 0 1 18.5840014511175 475000
"2506" 3 1.75 1 0 0 3 7 98118 47.5359 -122.276 171 799 85 85 129 692 110 1 1 1 11.070389724838 285000
"2507" 4 2.5 2 0 2 3 9 98029 47.5439 -121.996 247 511 247 0 336 511 12 12 0 0 27.2502669579599 753888
"2508" 3 2.5 2 0 0 3 9 98029 47.5506 -121.993 203 334 203 0 214 334 12 12 0 0 27.2216340572948 650000
"2509" 3 2.25 1.5 0 0 4 7 98117 47.6773 -122.372 154 323 102 52 150 323 86 86 0 1 6.22211449311461 620000
"2510" 3 1.75 1 0 0 3 7 98075 47.5858 -122.015 165 3512 121 45 221 4411 38 38 0 1 24.6464115285035 526000
"2511" 2 1 1 0 0 5 6 98056 47.4924 -122.175 65 483 65 0 96 483 63 63 0 0 19.2694170757304 155000
"2512" 4 2 1 0 0 3 7 98011 47.7573 -122.217 146 1041 104 42 146 1041 56 56 0 1 17.1745540968498 342000
"2513" 3 1.75 1 0 0 3 7 98019 47.7224 -121.926 113 20098 113 0 143 5706 34 34 0 0 32.668240998196 390000
"2514" 3 2.75 2 0 0 4 9 98024 47.553 -121.946 293 20437 279 14 295 20275 25 25 0 1 30.520763864754 685000
"2515" 4 2.5 2 0 0 3 7 98053 47.6869 -122.036 250 440 250 0 250 445 14 14 0 0 23.623612293059 608000
"2516" 2 1 1 0 0 3 6 98168 47.5136 -122.316 63 595 63 0 115 725 72 72 0 0 12.6280238492108 179900
"2517" 6 3.25 2 0 2 5 9 98117 47.6999 -122.393 348 1315 255 93 199 740 79 47 1 1 9.16651677000835 1245000
"2518" 3 1 1 0 0 3 7 98168 47.4849 -122.301 94 1085 94 0 127 933 58 58 0 0 15.9552848017157 166000
"2519" 3 1.5 1.5 0 0 3 8 98118 47.5366 -122.268 159 418 131 28 173 557 87 87 0 1 11.2676579461094 462000
"2520" 4 2.5 2 0 0 3 8 98029 47.5713 -121.997 194 560 194 0 194 560 25 25 0 0 26.3045464227337 545000
"2521" 3 1 1.5 0 0 3 7 98122 47.6118 -122.306 145 418 145 0 154 418 112 112 0 0 2.89758950689501 415000
"2522" 3 2.5 2 0 0 3 7 98038 47.3838 -122.026 145 390 145 0 145 390 12 12 0 0 35.7272585315317 269000
"2523" 4 2.5 2 0 0 3 8 98003 47.2809 -122.296 239 1066 239 0 226 557 7 7 0 0 38.523473246685 356500
"2524" 3 1 1 0 0 4 6 98198 47.3781 -122.314 94 709 94 0 111 779 54 54 0 0 27.6442095781537 225000
"2525" 2 1 1 0 0 4 6 98002 47.301 -122.226 95 477 95 0 111 604 67 67 0 0 37.128847314066 175000
"2526" 5 2.5 2 0 0 4 8 98005 47.5903 -122.157 159 903 159 0 211 899 41 41 0 0 14.1611076303375 549000
"2527" 3 2.75 2 0 0 3 8 98166 47.4369 -122.338 214 1133 214 0 159 1042 26 26 0 0 21.0458721357035 535000
"2528" 4 2.25 1 0 0 3 8 98027 47.5688 -122.087 185 716 112 72 160 687 42 42 0 1 19.8901150732868 627000
"2529" 3 2 2.5 0 3 3 9 98166 47.4612 -122.365 254 1456 254 0 190 1134 39 39 0 0 18.4533851851556 565000
"2530" 4 2 1 0 0 3 7 98103 47.6965 -122.342 204 249 98 105 159 119 103 103 0 1 7.82538030735243 392450
"2531" 2 2 1 0 0 3 8 98053 47.7086 -122.019 145 434 145 0 174 591 9 9 0 0 25.6030660535784 509000
"2532" 3 2.5 1 0 0 3 7 98117 47.6865 -122.379 130 446 111 19 134 357 94 94 0 1 7.37006267392558 340000
"2533" 3 2.5 1 0 0 3 7 98117 47.6865 -122.379 130 446 111 19 134 357 94 94 0 1 7.37006267392558 537000
"2534" 4 3 2 0 0 3 10 98075 47.5937 -121.982 343 919 343 0 319 1049 17 17 0 0 26.9491253004538 865000
"2535" 2 1 1 0 0 3 7 98155 47.7448 -122.3 106 775 106 0 96 757 67 67 0 0 13.4982273036879 358000
"2536" 4 2.25 1.5 0 0 5 7 98116 47.5848 -122.384 178 300 121 58 182 348 92 92 0 1 5.73808763487421 595000
"2537" 4 2.5 2 0 0 3 9 98052 47.6791 -122.149 232 749 232 0 232 721 17 17 0 0 15.3487510844821 661000
"2538" 3 2.25 1 0 0 4 7 98034 47.7211 -122.166 212 790 156 56 176 715 38 38 0 1 16.6659679743125 419950
"2539" 4 3.5 2 0 0 3 9 98038 47.3545 -122.001 297 596 297 0 297 584 9 9 0 0 39.428836113322 490000
"2540" 2 1 1 0 0 3 7 98117 47.6847 -122.387 82 372 82 0 122 372 75 75 0 0 7.4625424392944 525000
"2541" 3 2 3 0 0 3 7 98117 47.6959 -122.376 123 121 123 0 128 140 20 20 0 0 8.25296622524446 350000
"2542" 3 2.5 2 0 0 3 9 98072 47.7749 -122.159 228 333 228 0 231 506 7 7 0 0 21.2942420656691 552500
"2543" 3 1 1 0 0 4 6 98023 47.3283 -122.337 97 833 97 0 97 785 54 54 0 0 33.1217660246201 210000
"2544" 3 2.5 2 0 0 3 9 98042 47.3323 -122.079 230 4947 230 0 233 3396 25 25 0 0 38.0442510197508 390000
"2545" 5 1.75 1.5 0 0 3 7 98155 47.7734 -122.315 170 1547 150 20 166 1184 57 57 0 1 16.4634293024005 336800
"2546" 3 2.5 2 0 0 3 7 98053 47.6825 -122.036 134 416 134 0 153 309 12 12 0 0 23.4893563549152 465000
"2547" 4 2.5 2 0 0 3 7 98038 47.3672 -122.019 147 337 147 0 181 353 4 4 0 0 37.4761064652574 299900
"2548" 3 3.25 2 0 0 3 9 98029 47.5558 -122.002 300 465 300 0 248 369 9 9 0 0 26.4021648792815 715000
"2549" 4 2.5 1 0 0 3 7 98042 47.3472 -122.11 168 3683 114 54 168 4168 45 45 0 1 35.4456915295877 235000
"2550" 3 2.5 2 0 0 3 8 98001 47.2877 -122.283 232 409 232 0 226 409 8 8 0 0 37.8646833482247 276000
"2551" 4 1.5 1 0 0 4 7 98003 47.2808 -122.3 162 1182 110 52 170 1034 51 51 0 1 38.5109281475372 265000
"2552" 3 1.75 1 0 2 4 6 98103 47.686 -122.346 156 279 78 78 143 344 115 115 0 1 6.6780675304243 425000
"2553" 4 2.5 2 0 0 3 8 98092 47.2599 -122.215 229 959 229 0 205 838 22 22 0 0 41.768751548639 313000
"2554" 3 2.5 1 0 3 3 8 98177 47.7701 -122.389 283 557 160 124 217 669 31 31 0 1 16.4487764455632 715000
"2555" 3 2.25 2 0 0 3 7 98001 47.3305 -122.285 151 1019 151 0 131 736 24 24 0 0 33.119669265822 265000
"2556" 3 2.75 2 0 0 3 9 98028 47.7497 -122.245 229 596 229 0 227 566 11 11 0 0 15.4076592100249 646000
"2557" 3 1 1 0 0 3 7 98146 47.4941 -122.34 96 613 96 0 113 840 61 61 0 0 14.6861010292186 175000
"2558" 3 2.5 1 0 3 4 10 98003 47.3424 -122.326 317 1283 228 89 317 1323 42 42 0 1 31.5672086094375 649000
"2559" 3 2.75 1 0 0 4 7 98199 47.6357 -122.397 215 483 141 73 215 483 75 75 0 1 4.5281521196384 785000
"2560" 4 2.75 1 0 0 5 8 98122 47.6158 -122.293 242 409 117 125 164 409 95 95 0 1 3.58210508819744 890000
"2561" 3 3 1 0 0 3 9 98034 47.7239 -122.164 216 959 216 0 204 430 17 17 0 0 16.9794056975124 612000
"2562" 4 2.5 2 0 0 3 8 98023 47.277 -122.347 277 527 277 0 242 511 12 12 0 0 38.8315064963932 330000
"2563" 3 2.25 1 0 0 3 8 98052 47.6297 -122.099 166 1058 166 0 213 1105 37 37 0 0 17.9334354398594 493000
"2564" 4 2.25 1 0 0 3 9 98112 47.6381 -122.304 273 533 137 137 207 526 58 58 0 1 2.88901904433236 1600000
"2565" 4 3 1 0 4 5 10 98006 47.5605 -122.158 362 906 234 128 317 878 43 43 0 1 15.363019150856 1620000
"2566" 4 3 1 0 4 5 10 98006 47.5605 -122.158 362 906 234 128 317 878 43 43 0 1 15.363019150856 1650000
"2567" 3 2.5 2.5 0 0 3 7 98122 47.6037 -122.311 163 200 114 48 131 307 115 1 1 1 3.22721928496515 499000
"2568" 6 2.75 1 0 0 5 8 98006 47.549 -122.173 247 780 144 103 212 780 53 53 0 1 15.073944610441 603500
"2569" 2 1.5 1 0 2 3 8 98126 47.5762 -122.377 147 342 119 28 161 342 74 74 0 1 6.2701573552025 530000
"2570" 5 2.5 1 0 0 4 8 98004 47.6005 -122.204 218 1319 113 105 229 1080 53 53 0 1 10.4603413336493 895000
"2571" 4 2.25 1 0 0 4 7 98023 47.3092 -122.372 233 759 150 84 180 766 43 43 0 1 35.3366399519802 267345
"2572" 3 2.5 2 0 0 3 8 98045 47.4723 -121.746 137 1453 137 0 137 1529 28 28 0 0 47.6284583901947 275000
"2573" 3 1.75 1 0 0 3 7 98019 47.7329 -121.92 160 20752 115 45 235 20573 65 65 0 1 33.4858136612113 439950
"2574" 3 2.25 2 0 0 4 7 98029 47.5667 -122.018 137 432 137 0 145 383 30 30 0 0 24.9074998310991 455000
"2575" 3 1.75 1 0 0 3 7 98115 47.6782 -122.278 143 644 116 27 164 644 71 71 0 1 7.33748199903062 630000
"2576" 3 2.5 2 0 0 3 9 98029 47.5533 -121.992 262 465 262 0 247 465 11 11 0 0 27.2014036553266 690000
"2577" 4 1.75 1 0 0 4 7 98023 47.302 -122.382 116 1180 116 0 129 794 44 44 0 0 36.1957837209788 212000
"2578" 4 2.25 1 0 0 4 7 98030 47.3762 -122.183 193 699 119 74 111 697 30 30 0 1 30.1429252631868 231500
"2579" 4 3.25 2 0 0 4 10 98053 47.6676 -122.069 481 4639 481 0 394 3285 24 24 0 0 20.6893937669533 1237500
"2580" 3 2.5 2 0 0 4 9 98092 47.3163 -122.142 266 4071 266 0 220 6070 25 25 0 0 37.4806323060467 378500
"2581" 4 2.5 2 0 0 3 9 98038 47.375 -122.022 252 3332 252 0 258 3365 26 26 0 0 36.6662780530167 482000
"2582" 2 1 1 0 0 3 7 98103 47.6554 -122.333 106 371 106 0 167 530 91 91 0 0 3.27394117585723 695000
"2583" 4 2.5 2 0 0 3 10 98052 47.6908 -122.052 378 5350 378 0 361 3341 26 26 0 0 22.6111665705581 965000
"2584" 3 1.75 1 0 0 4 8 98199 47.6481 -122.406 159 549 104 55 271 550 74 74 0 1 5.63154691494632 675000
"2585" 3 1.5 1 0 0 3 7 98034 47.7168 -122.192 124 604 124 0 151 660 43 43 0 0 14.8820482570309 387000
"2586" 4 2.75 2 0 0 3 8 98058 47.4442 -122.129 213 650 213 0 186 669 38 38 0 0 25.6161128177194 347500
"2587" 3 2 1 0 0 3 8 98166 47.4598 -122.352 173 687 86 86 152 786 93 11 1 1 18.5282673997938 385000
"2588" 3 1 1 0 0 3 6 98126 47.5209 -122.374 100 458 100 0 102 553 65 65 0 0 12.0087814341201 265000
"2589" 3 1 1 0 0 3 7 98115 47.6805 -122.301 89 489 89 0 106 478 62 62 0 0 6.65440510269464 406000
"2590" 2 1.5 2 0 0 3 7 98014 47.7076 -121.359 91 465 91 0 97 465 93 12 1 0 73.885672211355 134000
"2591" 3 1 2 0 0 5 7 98103 47.6838 -122.352 139 316 121 19 126 333 89 89 0 1 6.49039350959549 415000
"2592" 3 1.75 1 0 0 3 7 98034 47.7231 -122.17 134 815 134 0 166 731 42 42 0 0 16.5788249511724 375000
"2593" 4 2.5 2 0 0 3 8 98074 47.6319 -122.022 240 694 240 0 218 706 22 22 0 0 23.7074945002208 620000
"2594" 5 2.5 2 0 0 3 7 98038 47.3539 -122.024 192 436 192 0 187 436 16 16 0 0 38.3937737018991 337500
"2595" 3 2.5 1 0 0 4 7 98005 47.5901 -122.167 175 1149 117 58 181 1073 48 48 0 1 13.450082908209 565000
"2596" 3 1.75 2 0 0 3 7 98045 47.4943 -121.789 225 1178 225 0 112 629 104 29 1 0 43.7441933890611 399500
"2597" 2 1.75 2 0 0 3 8 98004 47.6144 -122.211 176 879 176 0 203 1191 28 28 0 0 9.62675591206353 1065000
"2598" 3 2 1 0 0 3 8 98056 47.4983 -122.167 178 3124 178 0 193 697 23 23 0 0 19.1643634171709 352500
"2599" 3 2 1 0 0 3 7 98030 47.3665 -122.183 174 549 118 56 174 733 29 29 0 1 31.1407140194384 259000
"2600" 2 1 1 0 0 3 7 98106 47.5268 -122.343 84 708 84 0 141 708 44 44 0 0 11.0551833150467 320000
"2601" 3 2.5 2 0 0 4 9 98052 47.6712 -122.142 201 919 201 0 284 727 26 26 0 0 15.5302397874836 733000
"2602" 2 1 1 0 0 5 7 98115 47.6859 -122.322 84 270 84 0 123 270 91 91 0 0 6.7522706976392 381500
"2603" 2 1 1 0 0 4 7 98118 47.5492 -122.274 110 860 87 22 158 588 58 58 0 1 9.82187116409569 343000
"2604" 2 1 1 0 0 5 6 98022 47.2113 -121.992 84 595 84 0 123 595 77 77 0 0 52.9789127136484 205500
"2605" 3 2 1 0 0 5 7 98075 47.5821 -122.016 149 1536 149 0 172 3810 48 48 0 0 24.6520133051314 525000
"2606" 3 1.75 1 0 2 5 6 98056 47.4883 -122.191 139 776 70 70 139 785 72 72 0 1 18.8975567394372 3e+05
"2607" 2 1 1 0 0 3 6 98077 47.7199 -122.085 99 17604 99 0 183 5625 73 73 0 0 21.6374141460715 299000
"2608" 4 2.5 2 0 0 3 8 98029 47.5763 -122 239 488 239 0 210 501 25 25 0 0 25.9601980638274 561000
"2609" 3 1 1.5 0 0 3 7 98144 47.5934 -122.308 112 372 101 11 112 372 87 87 0 1 4.29186666328448 450000
"2610" 4 2.5 2 0 0 3 8 98052 47.6914 -122.103 172 729 172 0 170 756 30 30 0 0 19.0535486191342 540000
"2611" 3 2.5 2 0 0 3 8 98045 47.46 -121.707 162 2869 162 0 162 3636 23 23 0 0 50.8570540566971 379000
"2612" 3 1 1 0 0 4 7 98198 47.4213 -122.322 121 1301 121 0 129 813 57 57 0 0 22.8131591881588 230000
"2613" 3 2.5 2 0 0 4 8 98042 47.3442 -122.062 186 2843 186 0 179 3284 26 26 0 0 37.6026007056223 399950
"2614" 5 2.5 2 0 0 3 8 98042 47.3714 -122.103 299 539 299 0 256 540 13 13 0 0 33.3896503791774 355000
"2615" 4 2.25 1 0 0 3 8 98008 47.5883 -122.112 201 891 201 0 262 894 46 46 0 0 17.4765431463588 580000
"2616" 3 2 1.5 0 0 4 7 98144 47.5779 -122.294 198 399 156 42 190 423 93 93 0 1 6.30997897951224 7e+05
"2617" 3 1.75 1 0 1 4 7 98198 47.3672 -122.312 147 757 102 45 153 757 53 53 0 1 28.8635989117186 279900
"2618" 3 1 1 0 0 3 6 98178 47.4921 -122.275 111 697 111 0 94 650 110 26 1 0 15.6451670141506 210000
"2619" 3 3 2 0 0 3 10 98122 47.6035 -122.285 352 465 261 91 232 584 26 26 0 1 4.7208522175032 1165000
"2620" 2 1 1 0 0 4 6 98055 47.4836 -122.204 80 360 80 0 130 474 84 84 0 0 18.783423536717 290300
"2621" 5 4.5 2 0 0 3 11 98006 47.544 -122.126 477 4006 477 0 434 4047 19 19 0 0 18.3546043012605 1599950
"2622" 3 1 1.5 0 0 3 7 98125 47.7015 -122.317 149 593 130 19 164 593 76 76 0 1 8.52613948231416 490000
"2623" 4 2.5 2 0 0 3 9 98027 47.5497 -122.077 196 1287 196 0 234 947 28 28 0 0 21.3583419948705 606000
"2624" 3 1 1 0 0 3 6 98133 47.7041 -122.34 130 463 88 42 92 463 72 72 0 1 8.66641152940803 359950
"2625" 3 2 1 0 0 3 10 98074 47.6496 -122.083 196 855 196 0 291 821 22 22 0 0 19.3011604566382 677100
"2626" 3 2 1 0 0 4 7 98074 47.6256 -122.059 133 662 133 0 146 750 31 31 0 0 20.9276103089727 465000
"2627" 5 5.5 2 1 4 3 12 98155 47.7493 -122.28 617 3717 590 27 281 2175 11 11 0 1 14.3689450371016 4500000
"2628" 3 2 1 0 0 4 8 98038 47.3944 -121.972 282 3816 141 141 207 5018 37 37 0 1 37.6944056226103 5e+05
"2629" 2 1 1 0 0 4 7 98155 47.7518 -122.279 91 465 91 0 149 554 65 65 0 0 14.6565123342268 455000
"2630" 6 2 1.5 0 0 4 7 98115 47.6754 -122.307 239 394 183 56 189 394 104 104 0 1 5.95361133238621 705000
"2631" 3 2.5 1 0 0 4 8 98177 47.7575 -122.364 191 652 136 56 200 780 48 48 0 1 14.7298630282241 420000
"2632" 3 1 1 0 0 3 7 98003 47.3327 -122.306 121 770 121 0 126 729 47 47 0 0 32.7222535538248 169575
"2633" 3 1 1 0 0 3 7 98003 47.3327 -122.306 121 770 121 0 126 729 47 47 0 0 32.7222535538248 250000
"2634" 3 2.25 1 0 0 5 7 98034 47.713 -122.225 156 675 110 46 177 688 42 42 0 1 12.850355809843 530000
"2635" 5 3.25 1 0 0 5 8 98027 47.4952 -122.068 373 3748 202 172 246 4964 45 45 0 1 24.9658750446928 590000
"2636" 3 1.75 1 0 0 3 7 98042 47.3146 -122.043 142 1309 99 43 164 1269 36 36 0 1 41.1432864350628 257500
"2637" 3 1 1 0 0 3 8 98125 47.7122 -122.29 109 622 109 0 224 708 58 58 0 0 10.2256373094842 415000
"2638" 3 1.75 1.5 0 0 3 7 98107 47.672 -122.397 147 350 119 28 145 350 70 70 0 1 6.73332167211783 536000
"2639" 3 1.5 1 0 0 4 7 98031 47.4075 -122.196 118 1078 118 0 128 924 51 51 0 0 26.5582099120667 246500
"2640" 3 1.75 1 0 0 3 8 98034 47.7225 -122.202 137 715 137 0 179 795 40 40 0 0 14.7919562619895 395000
"2641" 3 2.25 1 0 0 4 8 98052 47.6383 -122.098 206 978 158 48 232 930 41 41 0 1 18.0530534175883 739000
"2642" 4 2.75 2 0 0 3 11 98005 47.6402 -122.171 297 1275 297 0 376 1572 31 31 0 0 12.6290077160596 1272000
"2643" 3 1 1 0 0 4 7 98003 47.2741 -122.301 85 982 85 0 137 969 47 47 0 0 39.2484688812641 190000
"2644" 3 1.5 1 0 0 3 7 98168 47.4717 -122.323 137 844 137 0 143 906 53 53 0 0 17.2143714997182 305000
"2645" 4 4.25 2 0 0 4 8 98028 47.7517 -122.225 350 1213 350 0 204 1139 32 32 0 0 16.3307156063662 925000
"2646" 4 3 2 0 0 3 10 98040 47.5468 -122.231 325 1249 219 106 292 1202 38 38 0 1 11.9410730565999 895000
"2647" 3 1.75 1.5 0 0 3 8 98115 47.6732 -122.272 137 694 137 0 197 670 72 72 0 0 7.2093986803346 656000
"2648" 4 1 1.5 0 0 3 7 98117 47.6829 -122.378 154 436 117 37 130 360 70 70 0 1 6.97540911435939 560000
"2649" 5 2.25 2 0 0 3 9 98074 47.6322 -122.053 234 1087 234 0 235 1115 38 38 0 0 21.3863287526372 610000
"2650" 4 2.5 2 0 0 3 9 98075 47.5852 -121.992 265 3486 265 0 277 3278 28 28 0 0 26.3553550143432 645000
"2651" 3 2.5 2 0 0 3 8 98001 47.2872 -122.283 200 409 200 0 226 409 8 8 0 0 37.919947891927 259000
"2652" 4 2.5 2 0 0 3 10 98033 47.6533 -122.183 351 1018 351 0 308 1082 25 25 0 0 12.0164779120109 980000
"2653" 4 4 1 0 0 4 9 98177 47.7159 -122.367 350 906 180 170 210 918 48 48 0 1 10.207110786009 872000
"2654" 6 2.75 1 0 2 4 9 98040 47.5726 -122.213 334 899 180 154 278 899 38 38 0 1 11.1210424876001 1e+06
"2655" 3 2.75 1.5 0 0 3 8 98033 47.674 -122.196 277 1171 148 129 141 897 74 3 1 1 11.909097555232 9e+05
"2656" 4 1.5 1.5 0 0 4 7 98103 47.6944 -122.355 216 514 143 72 155 549 100 100 0 1 7.68983954652205 475000
"2657" 5 2.75 1 0 0 4 8 98042 47.3774 -122.16 277 1253 161 116 269 1375 40 40 0 1 30.7323436375992 350000
"2658" 4 1.75 1 0 3 3 9 98117 47.6765 -122.404 272 1074 155 117 235 605 68 68 0 1 7.45493550082882 840000
"2659" 4 2.5 1 0 0 3 8 98006 47.5512 -122.17 190 780 132 58 236 829 52 52 0 1 15.123029104046 5e+05
"2660" 3 1.5 1 0 0 3 7 98148 47.4303 -122.334 140 920 103 37 132 859 61 61 0 1 21.7820877137957 202500
"2661" 4 2.5 2 0 0 3 8 98027 47.4969 -122.06 247 6070 247 0 265 6880 27 27 0 0 25.3479068794705 523000
"2662" 3 2.5 2 0 0 3 7 98001 47.2671 -122.236 162 934 162 0 121 941 26 26 0 0 40.6603853897992 225000
"2663" 3 2.25 1 0 1 3 7 98198 47.3995 -122.318 208 886 111 98 193 886 35 35 0 1 25.2503964834415 418200
"2664" 4 1.75 1 0 0 3 7 98028 47.7432 -122.248 146 898 109 37 193 845 56 56 0 1 14.6623294483195 356500
"2665" 4 3 1.5 0 0 4 7 98103 47.6895 -122.331 232 465 136 97 160 418 89 89 0 1 7.06287851345637 670000
"2666" 3 2.25 1 0 0 5 7 98155 47.7509 -122.3 163 1153 107 56 169 1206 53 53 0 1 14.1617778352326 456150
"2667" 4 2.5 2 0 0 3 8 98045 47.485 -121.799 281 900 188 94 190 947 17 17 0 1 43.4045470544383 471000
"2668" 3 2.5 3 0 0 3 8 98116 47.5891 -122.387 156 87 156 0 162 119 7 7 0 0 5.50886820632167 558000
"2669" 6 4.5 2 0 2 3 11 98006 47.5533 -122.11 533 958 335 198 404 1107 15 15 0 1 18.9382428547916 1380000
"2670" 3 1 1 0 0 5 7 98002 47.2811 -122.214 113 557 113 0 132 1220 54 54 0 0 39.4909412988686 161500
"2671" 3 1 1.5 0 0 3 7 98034 47.7284 -122.241 122 778 122 0 122 778 53 53 0 0 13.4992947587659 311000
"2672" 6 1.75 1.5 0 0 4 8 98034 47.7252 -122.187 231 811 231 0 171 745 49 49 0 0 15.7953303928784 470000
"2673" 3 3.25 1.5 0 0 5 8 98108 47.5665 -122.316 206 764 164 42 163 446 86 86 0 1 6.84154940917883 569000
"2674" 4 2.5 2 0 0 3 9 98029 47.5652 -122.013 208 683 208 0 204 745 26 26 0 0 25.3136575903286 689000
"2675" 3 1.75 1 0 0 3 7 98045 47.4472 -121.774 176 1103 114 61 147 1015 36 36 0 1 46.7998314968213 271900
"2676" 4 2.5 2 0 0 3 7 98030 47.359 -122.191 172 561 172 0 173 561 24 24 0 0 31.7010711362702 278000
"2677" 2 2.5 2 0 0 4 8 98112 47.6305 -122.3 205 412 134 72 145 457 84 84 0 1 2.9065491125743 820000
"2678" 3 1.75 1 0 0 4 7 98056 47.5375 -122.176 131 715 131 0 145 715 48 48 0 0 15.6624054333443 399500
"2679" 3 2.75 2 0 0 4 9 98008 47.6102 -122.114 176 243 176 0 167 257 36 36 0 0 16.9017358161367 462000
"2680" 3 1 1 0 0 3 7 98042 47.3126 -122.043 170 1118 144 26 168 1118 38 38 0 1 41.330951366176 347500
"2681" 2 0.75 1 0 0 3 7 98107 47.6707 -122.364 134 344 111 22 134 399 101 101 0 1 5.3139616554613 562100
"2682" 2 1 1 0 0 3 6 98058 47.4499 -122.176 88 702 88 0 108 702 57 57 0 0 23.0763627808945 230000
"2683" 4 2.5 2 0 0 5 8 98033 47.6715 -122.166 220 937 220 0 220 941 49 49 0 0 13.8526350100612 687000
"2684" 4 2.5 2 0 0 3 10 98075 47.5847 -122.08 285 535 285 0 337 604 15 15 0 0 19.902859275732 725786
"2685" 3 1 1 0 0 4 7 98072 47.7422 -122.1 121 1171 121 0 137 1257 46 46 0 0 22.0124089990342 315500
"2686" 4 2 1 0 0 3 7 98146 47.5071 -122.369 121 655 121 0 145 660 65 2 1 0 13.4394810683372 312000
"2687" 3 3.25 2 0 0 3 8 98133 47.7114 -122.356 112 109 93 20 153 139 13 13 0 1 9.56989168240244 343000
"2688" 1 1 1.5 0 0 3 6 98144 47.5756 -122.316 66 557 66 0 134 446 0 0 0 0 5.86537593646376 385195
"2689" 4 2.25 1 0 0 4 8 98059 47.4777 -122.142 208 1175 161 47 200 1175 34 34 0 1 22.1239295314944 415000
"2690" 3 1.75 2 0 0 4 6 98033 47.6893 -122.167 334 805 223 111 213 762 67 67 0 1 14.6212950549418 461000
"2691" 4 2.5 2 0 0 3 7 98056 47.4941 -122.19 182 663 182 0 182 623 13 13 0 0 18.4230760969551 369990
"2692" 4 2.5 2 0 0 3 7 98019 47.7351 -121.985 169 291 169 0 169 348 16 16 0 0 29.0873387932578 349950
"2693" 3 2.25 1 0 0 3 8 98055 47.4436 -122.21 182 1591 130 52 191 1065 49 49 0 1 22.468270944067 285750
"2694" 4 2.25 1 0 0 3 8 98005 47.5909 -122.158 163 944 123 40 202 1037 43 43 0 1 14.0703752614917 542500
"2695" 5 3.5 2 0 0 3 9 98053 47.7085 -122.117 344 502 268 75 336 507 4 4 0 1 18.9287566349633 830000
"2696" 4 2.5 2 0 0 4 8 98034 47.7085 -122.24 270 1946 218 52 188 1054 39 39 0 1 11.7446366916825 705000
"2697" 2 1 1 0 0 3 8 98117 47.6828 -122.393 118 465 101 17 152 465 66 66 0 1 7.51455663061545 615000
"2698" 2 1 1 0 0 3 6 98178 47.5056 -122.27 67 546 67 0 134 669 75 75 0 0 14.3513966062715 184500
"2699" 2 1 1 0 0 3 7 98122 47.6048 -122.312 97 476 97 0 116 372 114 114 0 0 3.08512706893367 412000
"2700" 3 1.5 1.5 0 0 3 7 98168 47.492 -122.309 205 1032 205 0 116 782 81 81 0 0 15.0796092381928 250000
"2701" 5 2 2 0 0 3 7 98105 47.6685 -122.305 191 557 191 0 164 465 112 112 0 0 5.32529733195468 580000
"2702" 2 1 1 0 0 5 6 98055 47.4759 -122.208 72 557 72 0 100 557 92 92 0 0 19.3585315633611 220000
"2703" 4 2.75 1 0 0 4 8 98033 47.6495 -122.194 208 830 136 72 219 840 39 39 0 1 11.1148712755418 675000
"2704" 2 1 1 0 0 3 7 98107 47.6566 -122.358 74 309 74 0 121 401 97 97 0 0 3.69304346017042 373500
"2705" 2 1.5 2 0 0 3 7 98118 47.5568 -122.271 227 641 148 79 164 641 105 105 0 1 9.2159066769331 662700
"2706" 5 1 2 0 0 4 6 98168 47.487 -122.282 136 560 136 0 98 957 74 74 0 0 16.0403532485208 239950
"2707" 3 1 1 0 0 4 7 98052 47.6788 -122.162 107 947 107 0 131 829 58 58 0 0 14.4407465166583 383000
"2708" 3 2.75 1 0 0 4 7 98028 47.7669 -122.268 246 1147 137 110 181 1308 40 40 0 1 16.5080621462084 485000
"2709" 4 2.75 1 0 0 5 8 98075 47.593 -122.054 242 3399 147 95 214 2585 39 39 0 1 21.6257138117466 610000
